IS_OBSERVED,SOURCE,TARGET,TIME,TYPE,WEIGHT,EVENT_INTERVAL_ID,EVENT,INTEGER_TIME,TIME_POINT,TIME_UNIT,EVENT_INTERVAL,s.r.sub.rep.1,reciprocation,absdiff.active,catdiff.group,otp
0,|17|,|7|,126.854648,,0.0,,690,126854648,634,127152199,634,0,0,0.26973959,1,53
0,|17|,|13|,126.854648,,0.0,,690,126854648,634,127152199,634,2,2,0.74631925,0,54
0,|17|,|8|,126.854648,,0.0,,690,126854648,634,127152199,634,3,2,0.60671602,0,27
0,|17|,|14|,126.854648,,0.0,,690,126854648,634,127152199,634,1,1,0.17801428,1,75
0,|17|,|9|,126.854648,,0.0,,690,126854648,634,127152199,634,2,1,0.26963945,1,50
0,|17|,|15|,126.854648,,0.0,,690,126854648,634,127152199,634,0,2,0.20266259,1,65
0,|17|,|16|,126.854648,,0.0,,690,126854648,634,127152199,634,1,0,1.62972001,1,94
0,|17|,|18|,126.854648,,0.0,,690,126854648,634,127152199,634,2,1,0.6020832,1,61
0,|17|,|2|,126.854648,,0.0,,690,126854648,634,127152199,634,1,3,0.34595502,0,52
0,|17|,|19|,126.854648,,0.0,,690,126854648,634,127152199,634,1,3,1.24933948,1,44
0,|17|,|3|,126.854648,,0.0,,690,126854648,634,127152199,634,4,0,0.08960252,1,51
0,|17|,|20|,126.854648,,0.0,,690,126854648,634,127152199,634,2,2,0.04295958,1,36
0,|17|,|4|,126.854648,,0.0,,690,126854648,634,127152199,634,1,0,0.16445423,1,59
0,|17|,|10|,126.854648,,0.0,,690,126854648,634,127152199,634,2,3,1.24447193,1,57
0,|17|,|5|,126.854648,,0.0,,690,126854648,634,127152199,634,1,1,0.72300285,1,56
0,|17|,|11|,126.854648,,0.0,,690,126854648,634,127152199,634,4,6,0.30624809,1,61
1,|11|,|2|,126.958039,email,1,634,691,126958039,635,127255590,635,1,2,0.03970693,1,74
0,|11|,|8|,126.958039,,0.0,,691,126958039,635,127255590,635,1,0,0.30046793,1,49
0,|11|,|14|,126.958039,,0.0,,691,126958039,635,127255590,635,0,4,0.48426238,0,87
0,|11|,|9|,126.958039,,0.0,,691,126958039,635,127255590,635,2,3,0.03660864,0,63
0,|11|,|15|,126.958039,,0.0,,691,126958039,635,127255590,635,3,4,0.50891068,0,60
0,|11|,|16|,126.958039,,0.0,,691,126958039,635,127255590,635,8,6,1.32347192,0,83
0,|11|,|17|,126.958039,,0.0,,691,126958039,635,127255590,635,6,4,0.30624809,1,63
0,|11|,|1|,126.958039,,0.0,,691,126958039,635,127255590,635,2,3,1.61149222,1,45
0,|11|,|18|,126.958039,,0.0,,691,126958039,635,127255590,635,3,5,0.29583511,0,84
0,|11|,|19|,126.958039,,0.0,,691,126958039,635,127255590,635,3,2,0.94309139,0,95
0,|11|,|3|,126.958039,,0.0,,691,126958039,635,127255590,635,4,1,0.21664558,0,80
0,|11|,|20|,126.958039,,0.0,,691,126958039,635,127255590,635,4,1,0.34920767,0,65
0,|11|,|4|,126.958039,,0.0,,691,126958039,635,127255590,635,1,4,0.14179386,0,75
0,|11|,|10|,126.958039,,0.0,,691,126958039,635,127255590,635,0,3,0.93822383,0,90
0,|11|,|5|,126.958039,,0.0,,691,126958039,635,127255590,635,3,2,0.41675476,0,60
0,|11|,|6|,126.958039,,0.0,,691,126958039,635,127255590,635,0,2,0.02504441,1,50
0,|11|,|12|,126.958039,,0.0,,691,126958039,635,127255590,635,1,0,0.53919505,0,63
0,|11|,|7|,126.958039,,0.0,,691,126958039,635,127255590,635,1,0,0.57598768,0,70
0,|11|,|13|,126.958039,,0.0,,691,126958039,635,127255590,635,1,2,0.44007116,1,78
1,|13|,|12|17|,126.968517,email,1,635,692,126968517,636,127266068,636,2,1,0.86279273,0.5,49
0,|13|,|17|18|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1.5,0.44527764,0.5,55
0,|13|,|18|19|,126.968517,,0.0,,693,126968517,636,127266068,636,1,0.5,0.32362814,1,50
0,|13|,|1|10|,126.968517,,0.0,,693,126968517,636,127266068,636,3,1.5,1.27485803,0.5,46
0,|13|,|2|10|,126.968517,,0.0,,693,126968517,636,127266068,636,3,1.5,0.44925845,0.5,50
0,|13|,|11|2|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1.5,0.42021769,0.5,64
0,|13|,|3|10|,126.968517,,0.0,,693,126968517,636,127266068,636,3,1,0.57743471,1,56.5
0,|13|,|12|1|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1,1.51541479,0.5,41
0,|13|,|12|2|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1,0.68981522,0.5,45
0,|13|,|4|10|,126.968517,,0.0,,693,126968517,636,127266068,636,2,0.5,0.54000885,1,52
0,|13|,|11|4|,126.968517,,0.0,,693,126968517,636,127266068,636,1,0.5,0.51096808,1,66
0,|13|,|5|10|,126.968517,,0.0,,693,126968517,636,127266068,636,3.5,1.5,0.26073454,1,50
0,|13|,|12|4|,126.968517,,0.0,,693,126968517,636,127266068,636,1,0,0.78056561,1,47
0,|13|,|11|5|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,1.5,0.23169377,1,64
0,|13|,|15|1|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1,1.5002726,0.5,48
0,|13|,|15|2|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1,0.67467303,0.5,52
0,|13|,|7|10|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,1,0.75710576,1,53
0,|13|,|14|3|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1.5,0.79052513,1,67
0,|13|,|12|5|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,1,0.5012913,1,45
0,|13|,|11|6|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,0.5,0.42754895,0.5,57.5
0,|13|,|15|3|,126.968517,,0.0,,693,126968517,636,127266068,636,2,0.5,0.80284928,1,58.5
0,|13|,|14|4|,126.968517,,0.0,,693,126968517,636,127266068,636,1,1,0.75309927,1,62.5
0,|13|,|11|7|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,1,0.72806499,1,67
0,|13|,|16|2|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,1,0.6418825,0.5,63.5
0,|13|,|18|1|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1.5,1.09789971,0.5,47
0,|13|,|14|5|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,2,0.47382496,1,60.5
0,|13|,|9|10|,126.968517,,0.0,,693,126968517,636,127266068,636,2,0.5,0.48741624,1,48
0,|13|,|11|8|,126.968517,,0.0,,693,126968517,636,127266068,636,1,1,0.28983719,0.5,55
0,|13|,|15|5|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,1,0.48614911,1,52
0,|13|,|14|6|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,1,0.66968014,0.5,54
0,|13|,|17|3|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1.5,0.70151799,0.5,58.5
0,|13|,|11|9|,126.968517,,0.0,,693,126968517,636,127266068,636,1,0.5,0.45837548,1,62
0,|13|,|12|8|,126.968517,,0.0,,693,126968517,636,127266068,636,1,0.5,0.55943471,0.5,36
0,|13|,|16|4|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,0,0.73263289,1,65.5
0,|13|,|17|4|,126.968517,,0.0,,693,126968517,636,127266068,636,1,1,0.66409213,0.5,54
0,|13|,|14|7|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,1.5,0.97019618,1,63.5
0,|13|,|18|3|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1,0.40047639,1,57.5
0,|13|,|14|8|,126.968517,,0.0,,693,126968517,636,127266068,636,1,1.5,0.53196838,0.5,51.5
0,|13|,|19|3|,126.968517,,0.0,,693,126968517,636,127266068,636,1,0.5,0.57986848,1,53.5
0,|13|,|18|4|,126.968517,,0.0,,693,126968517,636,127266068,636,1,0.5,0.36305053,1,53
0,|13|,|17|5|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,2,0.38481782,0.5,52
0,|13|,|17|6|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,1,0.580673,0,45.5
0,|13|,|19|4|,126.968517,,0.0,,693,126968517,636,127266068,636,0,0,0.54244262,1,49
0,|13|,|15|8|,126.968517,,0.0,,693,126968517,636,127266068,636,1,0.5,0.54429253,0.5,43
0,|13|,|18|5|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,1.5,0.08377622,1,51
0,|13|,|14|9|,126.968517,,0.0,,693,126968517,636,127266068,636,1,1,0.70050667,1,58.5
0,|13|,|16|8|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,0.5,0.51150199,0.5,54.5
0,|13|,|17|7|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,1.5,0.88118904,0.5,55
0,|13|,|18|6|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,0.5,0.2796314,0.5,44.5
0,|13|,|15|9|,126.968517,,0.0,,693,126968517,636,127266068,636,1,0,0.71283082,1,50
0,|13|,|11|20|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,1,0.61467499,1,61.5
0,|13|,|16|9|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,0,0.68004028,1,61.5
0,|13|,|17|9|,126.968517,,0.0,,693,126968517,636,127266068,636,1,1,0.61149952,0.5,50
0,|13|,|18|8|,126.968517,,0.0,,693,126968517,636,127266068,636,1,1,0.14191963,0.5,42
0,|13|,|12|20|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,0.5,0.88427252,1,42.5
0,|13|,|19|8|,126.968517,,0.0,,693,126968517,636,127266068,636,0,0.5,0.32131173,0.5,38
0,|13|,|19|9|,126.968517,,0.0,,693,126968517,636,127266068,636,0,0,0.48985002,1,45
0,|13|,|14|20|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,1.5,0.85680618,1,58
0,|13|,|1|2|,126.968517,,0.0,,693,126968517,636,127266068,636,2,2,1.2259638,0,44
0,|13|,|17|20|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,1.5,0.76779903,0.5,49.5
0,|13|,|18|20|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,1,0.46675743,1,48.5
0,|13|,|19|20|,126.968517,,0.0,,693,126968517,636,127266068,636,0.5,0.5,0.64614953,1,44.5
0,|13|,|1|5|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,2,1.03743988,0.5,44
0,|13|,|1|7|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,1.5,1.5338111,0.5,47
0,|13|,|2|6|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,1,0.40769549,0,41.5
0,|13|,|3|5|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,1.5,0.34001656,1,54.5
0,|13|,|4|5|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,1,0.3025907,1,50
0,|13|,|1|8|,126.968517,,0.0,,693,126968517,636,127266068,636,1,1.5,1.0955833,0,35
0,|13|,|4|6|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,0,0.49844588,0.5,43.5
0,|13|,|1|9|,126.968517,,0.0,,693,126968517,636,127266068,636,1,1,1.26412159,0.5,42
0,|13|,|2|8|,126.968517,,0.0,,693,126968517,636,127266068,636,1,1.5,0.26998373,0,39
0,|13|,|3|7|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,1,0.83638778,1,57.5
0,|13|,|3|8|,126.968517,,0.0,,693,126968517,636,127266068,636,1,1,0.39815998,0.5,45.5
0,|13|,|2|9|,126.968517,,0.0,,693,126968517,636,127266068,636,1,1,0.43852201,0.5,46
0,|13|,|4|7|,126.968517,,0.0,,693,126968517,636,127266068,636,0.5,0.5,0.79896192,1,53
0,|13|,|5|6|,126.968517,,0.0,,693,126968517,636,127266068,636,3,1,0.21917157,0.5,41.5
0,|13|,|5|7|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1.5,0.51968761,1,51
0,|13|,|6|8|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,0.5,0.27731499,0,32.5
0,|13|,|7|9|,126.968517,,0.0,,693,126968517,636,127266068,636,0.5,0.5,0.74636932,1,49
0,|13|,|2|20|,126.968517,,0.0,,693,126968517,636,127266068,636,1.5,1.5,0.59482153,0.5,45.5
0,|13|,|7|20|,126.968517,,0.0,,693,126968517,636,127266068,636,1,1,0.90266883,1,48.5
0,|13|,|9|20|,126.968517,,0.0,,693,126968517,636,127266068,636,0.5,0.5,0.63297931,1,43.5
0,|13|,|12|10|,126.968517,,0.0,,693,126968517,636,127266068,636,3,0.5,0.73870944,1,47
0,|13|,|14|10|,126.968517,,0.0,,693,126968517,636,127266068,636,3,1.5,0.71124311,1,62.5
0,|13|,|12|14|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1,0.95179987,1,57.5
0,|13|,|11|15|,126.968517,,0.0,,693,126968517,636,127266068,636,2,0.5,0.69452649,1,68
0,|13|,|12|15|,126.968517,,0.0,,693,126968517,636,127266068,636,2,0,0.96412402,1,49
0,|13|,|11|16|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,0.5,0.66173596,1,79.5
0,|13|,|18|10|,126.968517,,0.0,,693,126968517,636,127266068,636,3,1,0.32119436,1,53
0,|13|,|12|16|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,0,0.93133349,1,60.5
0,|13|,|11|17|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1.5,0.5931952,0.5,68
0,|13|,|11|18|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1,0.2921536,1,67
0,|13|,|14|15|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1,0.93665768,1,64.5
0,|13|,|12|18|,126.968517,,0.0,,693,126968517,636,127266068,636,2,0.5,0.56175112,1,48
0,|13|,|14|16|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,1,0.90386715,1,76
0,|13|,|15|16|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,0,0.9161913,1,67.5
0,|13|,|12|19|,126.968517,,0.0,,693,126968517,636,127266068,636,1,0,0.74114322,1,44
0,|13|,|14|18|,126.968517,,0.0,,693,126968517,636,127266068,636,2,1.5,0.53428479,1,63.5
0,|13|,|15|18|,126.968517,,0.0,,693,126968517,636,127266068,636,2,0.5,0.54660894,1,55
0,|13|,|16|18|,126.968517,,0.0,,693,126968517,636,127266068,636,2.5,0.5,0.5138184,1,66.5
0,|13|,|15|19|,126.968517,,0.0,,693,126968517,636,127266068,636,1,0,0.72600104,1,51
1,|9|,|6|,127.082685,email,1,636,694,127082685,637,127380236,637,0,2,0.06165305,1,32
0,|9|,|16|,127.082685,,0.0,,694,127082685,637,127380236,637,2,6,1.36008057,0,75
0,|9|,|17|,127.082685,,0.0,,694,127082685,637,127380236,637,1,2,0.26963945,1,52
0,|9|,|1|,127.082685,,0.0,,694,127082685,637,127380236,637,2,3,1.57488357,1,26
0,|9|,|18|,127.082685,,0.0,,694,127082685,637,127380236,637,1,3,0.33244376,0,56
0,|9|,|2|,127.082685,,0.0,,694,127082685,637,127380236,637,1,0,0.07631557,1,41
0,|9|,|19|,127.082685,,0.0,,694,127082685,637,127380236,637,1,1,0.97970004,0,46
0,|9|,|3|,127.082685,,0.0,,694,127082685,637,127380236,637,2,2,0.18003693,0,38
0,|9|,|20|,127.082685,,0.0,,694,127082685,637,127380236,637,3,0,0.31259902,0,27
0,|9|,|4|,127.082685,,0.0,,694,127082685,637,127380236,637,1,3,0.10518521,0,49
0,|9|,|10|,127.082685,,0.0,,694,127082685,637,127380236,637,1,4,0.97483248,0,41
0,|9|,|5|,127.082685,,0.0,,694,127082685,637,127380236,637,1,2,0.45336341,0,45
0,|9|,|11|,127.082685,,0.0,,694,127082685,637,127380236,637,3,2,0.03660864,0,64
0,|9|,|12|,127.082685,,0.0,,694,127082685,637,127380236,637,1,2,0.50258641,0,32
0,|9|,|7|,127.082685,,0.0,,694,127082685,637,127380236,637,0,2,0.53937903,0,40
0,|9|,|13|,127.082685,,0.0,,694,127082685,637,127380236,637,0,0,0.4766798,1,46
0,|9|,|8|,127.082685,,0.0,,694,127082685,637,127380236,637,2,1,0.33707658,1,20
0,|9|,|14|,127.082685,,0.0,,694,127082685,637,127380236,637,2,3,0.44765373,0,46
0,|9|,|15|,127.082685,,0.0,,694,127082685,637,127380236,637,1,2,0.47230203,0,46
1,|8|,|17|,127.242859,email,1,637,695,127242859,638,127540410,638,2,3,0.60671602,0,27
0,|8|,|1|,127.242859,,0.0,,695,127242859,638,127540410,638,0,1,1.91196015,0,29
0,|8|,|18|,127.242859,,0.0,,695,127242859,638,127540410,638,1,2,0.00463282,1,25
0,|8|,|2|,127.242859,,0.0,,695,127242859,638,127540410,638,3,3,0.26076101,0,32
0,|8|,|19|,127.242859,,0.0,,695,127242859,638,127540410,638,3,0,0.64262346,1,22
0,|8|,|3|,127.242859,,0.0,,695,127242859,638,127540410,638,2,1,0.51711351,1,44
0,|8|,|20|,127.242859,,0.0,,695,127242859,638,127540410,638,0,0,0.6496756,1,39
0,|8|,|4|,127.242859,,0.0,,695,127242859,638,127540410,638,0,2,0.44226179,1,30
0,|8|,|10|,127.242859,,0.0,,695,127242859,638,127540410,638,0,2,0.6377559,1,39
0,|8|,|5|,127.242859,,0.0,,695,127242859,638,127540410,638,0,3,0.11628683,1,30
0,|8|,|11|,127.242859,,0.0,,695,127242859,638,127540410,638,0,1,0.30046793,1,52
0,|8|,|6|,127.242859,,0.0,,695,127242859,638,127540410,638,0,2,0.27542353,0,29
0,|8|,|12|,127.242859,,0.0,,695,127242859,638,127540410,638,3,4,0.83966299,1,34
0,|8|,|7|,127.242859,,0.0,,695,127242859,638,127540410,638,2,0,0.87645561,1,29
0,|8|,|13|,127.242859,,0.0,,695,127242859,638,127540410,638,1,0,0.13960322,0,35
0,|8|,|14|,127.242859,,0.0,,695,127242859,638,127540410,638,1,2,0.78473031,1,39
0,|8|,|9|,127.242859,,0.0,,695,127242859,638,127540410,638,1,2,0.33707658,1,20
0,|8|,|15|,127.242859,,0.0,,695,127242859,638,127540410,638,2,2,0.80937861,1,31
0,|8|,|16|,127.242859,,0.0,,695,127242859,638,127540410,638,0,2,1.02300399,1,62
1,|7|,|16|,127.248484,email,1,638,696,127248484,639,127546035,639,3,2,1.8994596,0,82
0,|7|,|17|,127.248484,,0.0,,696,127248484,639,127546035,639,0,0,0.26973959,1,56
0,|7|,|1|,127.248484,,0.0,,696,127248484,639,127546035,639,3,0,1.03550454,1,35
0,|7|,|18|,127.248484,,0.0,,696,127248484,639,127546035,639,1,0,0.87182279,0,46
0,|7|,|2|,127.248484,,0.0,,696,127248484,639,127546035,639,0,2,0.6156946,1,38
0,|7|,|19|,127.248484,,0.0,,696,127248484,639,127546035,639,2,1,1.51907907,0,38
0,|7|,|3|,127.248484,,0.0,,696,127248484,639,127546035,639,4,6,0.3593421,0,57
0,|7|,|20|,127.248484,,0.0,,696,127248484,639,127546035,639,1,2,0.22678001,0,32
0,|7|,|4|,127.248484,,0.0,,696,127248484,639,127546035,639,1,2,0.43419382,0,36
0,|7|,|10|,127.248484,,0.0,,696,127248484,639,127546035,639,4,5,1.51421151,0,43
0,|7|,|5|,127.248484,,0.0,,696,127248484,639,127546035,639,0,1,0.99274244,0,42
0,|7|,|11|,127.248484,,0.0,,696,127248484,639,127546035,639,0,1,0.57598768,0,70
0,|7|,|6|,127.248484,,0.0,,696,127248484,639,127546035,639,0,1,0.60103208,1,34
0,|7|,|12|,127.248484,,0.0,,696,127248484,639,127546035,639,2,1,0.03679263,0,42
0,|7|,|13|,127.248484,,0.0,,696,127248484,639,127546035,639,1,1,1.01605883,1,56
0,|7|,|8|,127.248484,,0.0,,696,127248484,639,127546035,639,0,2,0.87645561,1,29
0,|7|,|14|,127.248484,,0.0,,696,127248484,639,127546035,639,3,6,0.0917253,0,61
0,|7|,|9|,127.248484,,0.0,,696,127248484,639,127546035,639,2,0,0.53937903,0,40
0,|7|,|15|,127.248484,,0.0,,696,127248484,639,127546035,639,1,0,0.067077,0,45
1,|18|,|1|,127.358348,email,1,639,697,127358348,640,127655899,640,2,0,1.90732733,1,47
0,|18|,|6|,127.358348,,0.0,,697,127358348,640,127655899,640,1,0,0.27079071,1,45
0,|18|,|12|,127.358348,,0.0,,697,127358348,640,127655899,640,1,1,0.83503017,0,44
0,|18|,|7|,127.358348,,0.0,,697,127358348,640,127655899,640,0,1,0.87182279,0,50
0,|18|,|13|,127.358348,,0.0,,697,127358348,640,127655899,640,1,2,0.14423604,1,56
0,|18|,|8|,127.358348,,0.0,,697,127358348,640,127655899,640,2,1,0.00463282,1,26
0,|18|,|14|,127.358348,,0.0,,697,127358348,640,127655899,640,3,2,0.78009749,0,64
0,|18|,|9|,127.358348,,0.0,,697,127358348,640,127655899,640,3,1,0.33244376,0,57
0,|18|,|15|,127.358348,,0.0,,697,127358348,640,127655899,640,2,1,0.80474579,0,65
0,|18|,|16|,127.358348,,0.0,,697,127358348,640,127655899,640,4,3,1.02763681,0,109
0,|18|,|17|,127.358348,,0.0,,697,127358348,640,127655899,640,1,2,0.6020832,1,63
0,|18|,|2|,127.358348,,0.0,,697,127358348,640,127655899,640,1,0,0.25612819,1,55
0,|18|,|19|,127.358348,,0.0,,697,127358348,640,127655899,640,2,0,0.64725628,0,58
0,|18|,|3|,127.358348,,0.0,,697,127358348,640,127655899,640,0,4,0.51248069,0,51
0,|18|,|20|,127.358348,,0.0,,697,127358348,640,127655899,640,3,2,0.64504278,0,36
0,|18|,|4|,127.358348,,0.0,,697,127358348,640,127655899,640,1,1,0.43762897,0,76
0,|18|,|10|,127.358348,,0.0,,697,127358348,640,127655899,640,0,3,0.64238872,0,63
0,|18|,|5|,127.358348,,0.0,,697,127358348,640,127655899,640,2,4,0.12091965,0,63
0,|18|,|11|,127.358348,,0.0,,697,127358348,640,127655899,640,5,3,0.29583511,0,85
1,|12|,|14|,127.371829,email,1,640,698,127371829,641,127669380,641,2,1,0.05493268,0,58
0,|12|,|8|,127.371829,,0.0,,698,127371829,641,127669380,641,4,3,0.83966299,1,37
0,|12|,|9|,127.371829,,0.0,,698,127371829,641,127669380,641,2,1,0.50258641,0,34
0,|12|,|15|,127.371829,,0.0,,698,127371829,641,127669380,641,2,4,0.03028437,0,43
0,|12|,|16|,127.371829,,0.0,,698,127371829,641,127669380,641,1,4,1.86266697,0,81
0,|12|,|17|,127.371829,,0.0,,698,127371829,641,127669380,641,3,2,0.23294696,1,42
0,|12|,|1|,127.371829,,0.0,,698,127371829,641,127669380,641,0,1,1.07229717,1,45
0,|12|,|18|,127.371829,,0.0,,698,127371829,641,127669380,641,1,1,0.83503017,0,44
0,|12|,|2|,127.371829,,0.0,,698,127371829,641,127669380,641,1,2,0.57890198,1,51
0,|12|,|19|,127.371829,,0.0,,698,127371829,641,127669380,641,4,1,1.48228644,0,26
0,|12|,|3|,127.371829,,0.0,,698,127371829,641,127669380,641,1,3,0.32254948,0,54
0,|12|,|20|,127.371829,,0.0,,698,127371829,641,127669380,641,0,2,0.18998739,0,38
0,|12|,|4|,127.371829,,0.0,,698,127371829,641,127669380,641,2,1,0.3974012,0,38
0,|12|,|10|,127.371829,,0.0,,698,127371829,641,127669380,641,3,2,1.47741889,0,48
0,|12|,|5|,127.371829,,0.0,,698,127371829,641,127669380,641,0,1,0.95594982,0,55
0,|12|,|11|,127.371829,,0.0,,698,127371829,641,127669380,641,0,1,0.53919505,0,64
0,|12|,|6|,127.371829,,0.0,,698,127371829,641,127669380,641,2,3,0.56423946,1,34
0,|12|,|7|,127.371829,,0.0,,698,127371829,641,127669380,641,1,2,0.03679263,0,43
0,|12|,|13|,127.371829,,0.0,,698,127371829,641,127669380,641,0,3,0.97926621,1,45
1,|8|,|19|1|,127.401885,email,1,641,699,127401885,642,127699436,642,1.5,0.5,1.27729181,0.5,27.5
0,|8|,|11|17|,127.401885,,0.0,,700,127401885,642,127699436,642,1.5,2,0.45359198,0.5,42.5
0,|8|,|12|16|,127.401885,,0.0,,700,127401885,642,127699436,642,1.5,3,0.93133349,1,50
0,|8|,|18|10|,127.401885,,0.0,,700,127401885,642,127699436,642,0.5,2,0.32119436,1,34
0,|8|,|14|15|,127.401885,,0.0,,700,127401885,642,127699436,642,1.5,2,0.79705446,1,36.5
0,|8|,|12|17|,127.401885,,0.0,,700,127401885,642,127699436,642,3,3.5,0.72318951,0.5,32.5
0,|8|,|13|16|,127.401885,,0.0,,700,127401885,642,127699436,642,0.5,1,0.5813036,0.5,50
0,|8|,|11|19|,127.401885,,0.0,,700,127401885,642,127699436,642,1.5,0.5,0.4715457,1,41.5
0,|8|,|14|16|,127.401885,,0.0,,700,127401885,642,127699436,642,0.5,2,0.90386715,1,51
0,|8|,|14|17|,127.401885,,0.0,,700,127401885,642,127699436,642,2,2.5,0.69572317,0.5,33.5
0,|8|,|15|17|,127.401885,,0.0,,700,127401885,642,127699436,642,2.5,2.5,0.70804732,0.5,30
0,|8|,|16|17|,127.401885,,0.0,,700,127401885,642,127699436,642,1.5,2.5,0.81486001,0.5,44.5
0,|8|,|15|19|,127.401885,,0.0,,700,127401885,642,127699436,642,2.5,1,0.72600104,1,29
0,|8|,|16|18|,127.401885,,0.0,,700,127401885,642,127699436,642,0.5,2,0.5138184,1,44
0,|8|,|16|19|,127.401885,,0.0,,700,127401885,642,127699436,642,1.5,1,0.83281372,1,43.5
0,|8|,|17|19|,127.401885,,0.0,,700,127401885,642,127699436,642,3,1.5,0.62466974,0.5,26
0,|8|,|11|2|,127.401885,,0.0,,700,127401885,642,127699436,642,1.5,2,0.28061447,0.5,46.5
0,|8|,|12|1|,127.401885,,0.0,,700,127401885,642,127699436,642,1.5,2.5,1.37581157,0.5,34
0,|8|,|11|3|,127.401885,,0.0,,700,127401885,642,127699436,642,1,1,0.40879072,1,51
0,|8|,|12|2|,127.401885,,0.0,,700,127401885,642,127699436,642,3,3.5,0.550212,0.5,36.5
0,|8|,|11|4|,127.401885,,0.0,,700,127401885,642,127699436,642,0,1.5,0.37136486,1,44
0,|8|,|13|2|,127.401885,,0.0,,700,127401885,642,127699436,642,2,1.5,0.20018211,0,36.5
0,|8|,|12|3|,127.401885,,0.0,,700,127401885,642,127699436,642,2.5,2.5,0.67838825,1,41
0,|8|,|14|1|,127.401885,,0.0,,700,127401885,642,127699436,642,0.5,1.5,1.34834523,0.5,35
0,|8|,|5|10|,127.401885,,0.0,,700,127401885,642,127699436,642,0,2.5,0.37702137,1,36.5
0,|8|,|11|5|,127.401885,,0.0,,700,127401885,642,127699436,642,0,2,0.20837738,1,44.5
0,|8|,|14|2|,127.401885,,0.0,,700,127401885,642,127699436,642,2,2.5,0.52274566,0.5,37.5
0,|8|,|15|1|,127.401885,,0.0,,700,127401885,642,127699436,642,1,1.5,1.36066938,0.5,31.5
0,|8|,|6|10|,127.401885,,0.0,,700,127401885,642,127699436,642,0,2,0.45658971,0.5,36
0,|8|,|13|3|,127.401885,,0.0,,700,127401885,642,127699436,642,1.5,0.5,0.32835837,0.5,41
0,|8|,|16|1|,127.401885,,0.0,,700,127401885,642,127699436,642,0,1.5,1.46748207,0.5,46
0,|8|,|14|3|,127.401885,,0.0,,700,127401885,642,127699436,642,1.5,1.5,0.65092191,1,42
0,|8|,|11|6|,127.401885,,0.0,,700,127401885,642,127699436,642,0,1.5,0.28794573,0.5,44
0,|8|,|12|5|,127.401885,,0.0,,700,127401885,642,127699436,642,1.5,3.5,0.47797491,1,34.5
0,|8|,|15|2|,127.401885,,0.0,,700,127401885,642,127699436,642,2.5,2.5,0.53506981,0.5,34
0,|8|,|17|1|,127.401885,,0.0,,700,127401885,642,127699436,642,1.5,2,1.25933809,0,28.5
